timestamp,temperature,humidity,precipitation,wind_speed
2026-03-04 22:26:32,7.93,92,0.0,5.66
2026-03-04 22:41:34,7.93,92,0.0,5.66
2026-03-04 22:56:35,7.91,93,0.0,4.63
2026-03-04 23:11:37,7.9,93,0.0,3.6
2026-03-04 23:26:38,7.9,93,0.0,3.6
2026-03-04 23:41:40,7.89,92,0.0,4.12
2026-03-04 23:56:42,7.92,91,0.0,4.12
2026-03-05 00:11:44,7.89,91,0.0,4.12
2026-03-05 00:26:46,7.27,93,0.0,3.6
2026-03-05 00:41:47,7.26,93,0.0,3.6
2026-03-05 00:56:49,7.41,92,0.0,3.6
2026-03-05 01:11:50,7.34,92,0.0,3.6
2026-03-05 01:26:52,7.25,93,0.0,2.57
2026-03-05 01:41:55,6.82,93,0.0,3.09
2026-03-05 01:56:57,6.65,93,0.0,3.09
2026-03-05 02:11:58,6.86,92,0.0,3.09
2026-03-05 02:27:00,6.73,93,0.0,2.57
2026-03-05 02:42:01,6.51,93,0.0,2.57
2026-03-05 02:57:03,6.26,93,0.0,2.57
2026-03-05 03:12:05,6.4,92,0.0,2.57
2026-03-05 03:27:07,6.2,93,0.0,2.06
2026-03-05 03:42:09,6.21,92,0.0,2.57
2026-03-05 03:57:10,6.2,92,0.0,2.57
2026-03-05 04:12:12,5.95,95,0.0,3.09
2026-03-05 04:27:13,5.95,95,0.0,3.09
2026-03-05 04:42:15,5.76,93,0.0,2.57
2026-03-05 04:57:17,6.01,90,0.0,2.57
2026-03-05 05:12:19,5.95,91,0.0,2.06
2026-03-05 05:27:21,5.86,92,0.0,2.06
2026-03-05 05:42:23,5.87,91,0.0,2.06
2026-03-05 05:57:25,5.95,89,0.0,2.06
2026-03-05 06:12:26,6.23,88,0.0,2.57
2026-03-05 06:27:28,5.96,89,0.0,2.57
2026-03-05 06:42:30,5.87,90,0.0,2.06
2026-03-05 06:57:32,5.65,92,0.0,2.06
2026-03-05 07:12:33,5.68,92,0.0,2.57
2026-03-05 07:27:35,5.8,92,0.0,2.57
2026-03-05 07:42:37,6.2,89,0.0,1.54
2026-03-05 07:57:38,6.68,90,0.0,1.54
2026-03-05 08:12:39,6.77,91,0.0,1.54
2026-03-05 08:27:42,7.07,92,0.0,1.54
2026-03-05 08:42:44,8.59,88,0.0,2.06
2026-03-05 08:57:46,8.87,83,0.0,2.06
2026-03-05 20:58:07,12.88,74,0.0,1.54
2026-03-05 21:13:09,12.35,75,0.0,2.57
2026-03-05 21:28:10,12.1,76,0.0,2.57
2026-03-05 21:43:12,12.18,76,0.0,2.06
2026-03-05 21:58:14,11.86,77,0.0,2.06
2026-03-05 22:13:16,11.68,79,0.0,1.54
2026-03-05 22:28:18,11.62,78,0.0,1.54
2026-03-05 22:43:20,11.27,80,0.0,1.03
2026-03-05 22:58:22,11.31,80,0.0,1.03
2026-03-05 23:13:23,11.07,81,0.0,1.03
2026-03-05 23:28:25,10.9,81,0.0,1.03
2026-03-05 23:43:27,10.98,81,0.0,1.03
2026-03-05 23:58:29,10.92,82,0.0,1.54
2026-03-06 00:13:31,10.75,82,0.0,1.03
2026-03-06 00:28:33,10.38,82,0.0,1.03
2026-03-06 00:43:34,10.42,83,0.0,2.06
2026-03-06 00:58:36,10.31,83,0.0,2.06
2026-03-06 01:13:38,9.67,85,0.0,1.54
2026-03-06 01:28:40,9.79,85,0.0,1.54
2026-03-06 01:43:43,9.52,85,0.0,2.06
2026-03-06 01:58:44,9.32,86,0.0,2.06
2026-03-06 02:13:46,9.24,86,0.0,0.51
2026-03-06 02:28:48,8.99,88,0.0,0.51
2026-03-06 02:43:50,8.9,88,0.0,0.51
2026-03-06 02:58:52,8.81,88,0.0,0.51
2026-03-06 03:13:54,8.77,88,0.0,1.03
2026-03-06 03:28:56,8.96,88,0.0,1.03
2026-03-06 03:43:58,9.03,88,0.0,0.51
2026-03-06 03:58:59,9.24,87,0.0,0.51
2026-03-06 04:14:01,9.02,87,0.0,1.03
2026-03-06 04:29:03,9.02,87,0.0,1.03
2026-03-06 04:44:06,8.88,88,0.0,1.03
2026-03-06 04:59:07,8.9,89,0.0,1.03
2026-03-06 05:14:09,9.04,89,0.0,0.51
2026-03-06 05:29:10,9.36,88,0.0,0.51
2026-03-06 05:44:12,9.34,88,0.0,1.03
2026-03-06 05:59:14,9.5,88,0.0,1.03
2026-03-06 06:14:16,9.5,88,0.0,1.03
2026-03-06 06:29:18,9.32,88,0.0,1.03
2026-03-06 06:44:20,9.31,88,0.0,0.51
2026-03-06 06:59:22,9.06,88,0.0,0.89
2026-03-06 07:14:23,8.99,87,0.0,1.34
2026-03-06 07:29:25,8.77,88,0.0,0.89
2026-03-06 07:44:27,8.74,89,0.0,1.03
2026-03-06 07:59:29,8.71,89,0.0,2.24
2026-03-06 08:14:31,8.76,88,0.0,1.54
2026-03-06 08:29:33,8.76,89,0.0,1.79
2026-03-06 08:44:34,8.81,89,0.0,2.57
2026-03-06 08:59:36,8.75,89,0.0,2.57
2026-03-06 09:14:38,8.57,89,0.0,3.09
2026-03-06 09:29:40,8.71,89,0.0,3.09
2026-03-06 09:44:42,8.75,89,0.0,3.09
2026-03-06 09:59:44,8.77,88,0.0,3.09
2026-03-06 10:14:45,8.89,88,0.0,3.6
2026-03-06 10:29:47,8.94,87,0.0,3.6
2026-03-06 10:44:48,9.15,87,0.0,3.09
2026-03-06 10:59:50,9.35,86,0.0,3.09
2026-03-06 11:14:51,9.46,86,0.0,3.09
2026-03-06 11:29:53,9.53,85,0.0,2.06
2026-03-06 11:44:55,9.61,85,0.0,3.09
2026-03-06 11:59:56,9.88,84,0.0,3.09
2026-03-06 12:14:58,9.98,84,0.0,2.06
2026-03-06 12:29:59,10.07,83,0.0,2.24
2026-03-06 12:45:01,10.09,83,0.23,2.68
2026-03-06 13:00:02,10.34,83,1,2.57
2026-03-06 13:15:04,10.13,84,0.21,2.06
2026-03-06 13:30:06,10.02,85,0.72,2.06
2026-03-06 13:45:08,9.76,86,0.87,2.06
2026-03-06 14:00:09,9.74,87,7.49,2.06
2026-03-06 14:15:11,9.68,88,3.78,2.06
2026-03-06 14:30:12,9.44,86,1.96,2.06
2026-03-06 14:45:14,9.2,88,1.03,2.57
2026-03-06 15:00:16,9.27,88,1.41,2.57
2026-03-06 15:15:18,9.2,89,1.69,2.57
2026-03-06 15:30:19,9.18,89,1.03,2.57
2026-03-06 15:45:21,9.04,90,0.65,2.24
2026-03-06 16:00:23,8.77,90,0.5,2.06
2026-03-06 16:15:24,8.74,89,0.35,2.06
2026-03-06 16:30:25,8.7,90,0.87,2.06
2026-03-06 16:45:27,8.76,90,0.9,2.57
2026-03-06 17:00:29,8.72,90,1.15,2.57
2026-03-06 17:15:31,8.7,90,2.37,2.57
2026-03-06 17:30:33,8.42,89,2.62,2.57
2026-03-06 17:45:35,8.32,90,0.49,1.54
2026-03-06 18:00:37,8.36,90,0.49,1.54
2026-03-06 18:15:38,8.32,90,1.09,1.54
2026-03-06 18:30:40,8.23,90,0.12,2.24
2026-03-06 18:45:42,8.19,91,0.0,2.06
2026-03-06 19:00:44,8.12,91,0.0,2.06
2026-03-06 19:15:45,8.09,91,0.0,1.54
2026-03-06 19:30:46,8.1,91,0.0,1.54
2026-03-06 19:45:48,7.84,91,0.12,1.54
2026-03-06 20:00:49,7.77,93,0.0,2.24
2026-03-06 20:15:51,7.59,92,0.0,1.54
2026-03-06 20:30:53,7.59,92,0.0,1.79
2026-03-06 20:45:55,7.56,93,0.0,2.06
2026-03-06 21:00:56,7.62,92,0.65,2.06
2026-03-06 21:15:57,7.62,92,0.72,2.06
2026-03-06 21:30:59,7.74,91,0.0,2.06
2026-03-06 21:46:00,7.64,91,0.0,2.06
2026-03-06 22:01:02,7.64,91,3.16,2.06
2026-03-06 22:16:03,7.64,91,0.41,2.57
2026-03-06 22:31:05,7.66,91,0.0,2.57
2026-03-06 22:46:07,7.64,91,0.0,3.09
2026-03-06 23:01:08,7.52,91,0.0,3.09
2026-03-06 23:16:09,7.52,90,0.0,3.09
2026-03-06 23:31:11,7.39,91,0.0,3.09
2026-03-06 23:46:12,7.34,90,0.0,3.09
2026-03-07 00:01:14,7.38,90,0.0,3.09
2026-03-07 00:16:15,7.3,90,0.0,2.24
2026-03-07 00:31:17,7.27,90,0.0,2.06
2026-03-07 00:46:19,7.24,90,0.0,2.68
2026-03-07 01:01:21,7.15,90,0.0,2.57
2026-03-07 01:16:23,7.08,91,0.0,2.57
2026-03-07 01:31:24,7.02,91,0.0,2.57
2026-03-07 01:46:26,7.17,91,0.0,3.09
2026-03-07 02:01:28,7.16,91,0.0,3.09
2026-03-07 02:16:30,7.17,91,0.0,3.09
2026-03-07 02:31:32,6.99,93,0.0,2.06
2026-03-07 02:46:34,7.06,91,0.0,2.57
2026-03-07 03:01:35,7.14,91,0.0,2.57
2026-03-07 03:16:37,7.13,91,0.0,2.06
2026-03-07 03:31:38,6.83,95,0.0,2.06
2026-03-07 03:46:40,7.05,93,0.0,3.09
2026-03-07 04:01:41,7.05,93,0.0,3.09
2026-03-07 04:16:44,6.92,93,0.0,2.57
2026-03-07 04:31:46,6.88,93,0.0,2.57
2026-03-07 04:46:47,6.92,91,0.0,2.06
2026-03-07 05:01:49,6.73,91,0.0,2.06
2026-03-07 05:16:50,6.78,91,0.0,2.06
2026-03-07 05:31:52,6.7,91,0.0,2.68
2026-03-07 05:46:53,6.77,91,0.0,2.06
2026-03-07 06:01:55,6.68,91,0.0,2.06
2026-03-07 06:16:58,6.57,92,0.0,2.06
2026-03-07 06:31:59,6.61,92,0.0,2.06
2026-03-07 06:47:00,6.59,92,0.0,2.06
2026-03-07 07:02:02,6.72,92,0.0,2.24
2026-03-07 07:17:04,6.72,92,0.0,2.57
2026-03-07 07:32:06,6.83,93,0.0,2.57
2026-03-07 07:47:08,7.05,93,0.0,2.57
2026-03-07 08:02:10,7.12,91,0.0,2.68
2026-03-07 08:17:11,7.04,94,0.0,2.68
2026-03-07 08:32:13,7.04,94,0.0,2.57
2026-03-07 08:47:15,7.09,94,0.0,3.09
2026-03-07 09:02:16,7.07,94,0.0,3.09
2026-03-07 09:17:19,7.29,95,0.0,3.6
2026-03-07 09:32:21,7.41,93,0.0,3.6
2026-03-07 09:47:23,7.61,93,0.0,3.09
2026-03-07 10:02:24,7.6,93,0.0,3.09
2026-03-07 10:17:26,7.67,93,0.0,3.6
2026-03-07 10:32:27,7.79,92,0.0,3.6
2026-03-07 10:47:29,7.99,92,0.0,3.09
2026-03-07 11:02:31,8.12,93,0.0,3.09
2026-03-07 11:17:33,8.17,92,0.0,3.09
2026-03-07 11:32:35,8.19,92,0.0,3.09
2026-03-07 11:47:36,8.29,92,0.0,4.12
2026-03-07 12:02:38,8.38,92,0.0,4.12
2026-03-07 12:17:39,8.36,91,0.0,3.6
2026-03-07 12:32:40,8.36,91,0.0,3.6
2026-03-07 12:47:43,8.5,91,0.0,3.6
2026-03-07 13:02:45,8.59,91,0.0,3.6
2026-03-07 13:17:47,8.67,91,0.0,3.09
2026-03-07 13:32:48,8.73,91,0.0,3.09
2026-03-07 13:47:50,8.74,90,0.0,3.09
2026-03-07 14:02:52,8.75,90,0.0,3.09
2026-03-07 14:17:53,8.89,90,0.0,3.09
2026-03-07 14:32:56,8.88,89,0.0,3.09
2026-03-07 14:47:57,9.01,89,0.0,4.12
2026-03-07 15:02:59,9.02,89,0.0,4.12
2026-03-07 15:18:00,8.88,89,0.0,4.12
2026-03-07 21:59:02,8.37,92,0.0,3.09
